nan,3.600000000000000089e+00,3.599999999999999867e-01,7.199999999999999734e-01,1.080000000000000071e+00,1.439999999999999947e+00,1.800000000000000044e+00,2.160000000000000142e+00,2.520000000000000018e+00,2.879999999999999893e+00,3.240000000000000213e+00,3.000000000000000000e+00,2.999999999999999889e-01,5.999999999999999778e-01,9.000000000000000222e-01,1.199999999999999956e+00,1.500000000000000000e+00,1.800000000000000044e+00,2.100000000000000089e+00,2.399999999999999911e+00,2.700000000000000178e+00,2.399999999999999911e+00,2.399999999999999911e-01,4.799999999999999822e-01,7.199999999999999734e-01,9.599999999999999645e-01,1.199999999999999956e+00,1.439999999999999947e+00,1.679999999999999938e+00,1.919999999999999929e+00,2.160000000000000142e+00,1.800000000000000044e+00,1.799999999999999933e-01,3.599999999999999867e-01,5.400000000000000355e-01,7.199999999999999734e-01,9.000000000000000222e-01,1.080000000000000071e+00,1.260000000000000009e+00,1.439999999999999947e+00,1.620000000000000107e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,5.999999999999999778e-01,2.540000000000000036e+00,2.370000000000000107e+00,2.350000000000000089e+00,2.330000000000000071e+00,2.319999999999999840e+00,2.319999999999999840e+00,2.319999999999999840e+00,2.319999999999999840e+00,2.319999999999999840e+00,5.999999999999999778e-01,2.620000000000000107e+00,2.399999999999999911e+00,2.359999999999999876e+00,2.359999999999999876e+00,2.330000000000000071e+00,2.330000000000000071e+00,2.339999999999999858e+00,2.319999999999999840e+00,2.319999999999999840e+00,5.999999999999999778e-01,2.750000000000000000e+00,2.439999999999999947e+00,2.370000000000000107e+00,2.350000000000000089e+00,2.330000000000000071e+00,2.330000000000000071e+00,2.319999999999999840e+00,2.319999999999999840e+00,2.350000000000000089e+00,5.999999999999999778e-01,2.919999999999999929e+00,2.540000000000000036e+00,2.439999999999999947e+00,2.370000000000000107e+00,2.370000000000000107e+00,2.410000000000000142e+00,2.379999999999999893e+00,2.359999999999999876e+00,2.359999999999999876e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.790000000000000036e+00,8.960000000000003517e-01,1.879999999999999893e+00,1.622222222222221788e+00,1.551111111111110663e+00,1.533333333333332771e+00,1.497777777777777874e+00,1.488888888888888484e+00,1.479999999999999538e+00,1.479999999999999538e+00,2.790000000000000036e+00,8.960000000000003517e-01,1.282328042328042539e+00,1.052063492063492145e+00,9.707936507936512083e-01,9.301587301587304069e-01,9.098412698412698951e-01,9.030687830687833539e-01,9.166137566137568804e-01,8.960000000000003517e-01,2.790000000000000036e+00,8.960000000000003517e-01,1.039999999999999591e+00,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,2.810000000000000053e+00,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.100000000000000089e+00,8.960000000000003517e-01,1.568518518518518423e+00,1.364444444444444127e+00,1.287037037037037202e+00,1.244814814814815040e+00,1.209629629629629832e+00,1.195555555555555483e+00,1.188518518518518086e+00,1.188518518518518086e+00,3.100000000000000089e+00,8.960000000000003517e-01,1.026666666666666838e+00,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,3.109999999999999876e+00,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,3.140000000000000124e+00,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.330000000000000071e+00,8.960000000000003517e-01,1.413888888888888751e+00,1.242777777777777093e+00,1.169444444444443842e+00,1.114444444444444127e+00,1.077777777777777501e+00,1.059444444444443967e+00,1.047222222222221610e+00,1.041111111111110876e+00,3.330000000000000071e+00,8.960000000000003517e-01,9.043386243386244416e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,3.350000000000000089e+00,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,3.379999999999999893e+00,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.500000000000000000e+00,8.960000000000003517e-01,1.316666666666666430e+00,1.172222222222222499e+00,1.105555555555555625e+00,1.038888888888888751e+00,1.000000000000000000e+00,9.777777777777776347e-01,9.666666666666667851e-01,9.777777777777776347e-01,3.509999999999999787e+00,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,3.540000000000000036e+00,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,3.580000000000000071e+00,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.640000000000000124e+00,8.960000000000003517e-01,1.151851851851851904e+00,1.125925925925925331e+00,1.063703703703703596e+00,9.962962962962962354e-01,9.548148148148147829e-01,9.340740740740740566e-01,9.185185185185185119e-01,9.029629629629629672e-01,3.660000000000000142e+00,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,3.689999999999999947e+00,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,3.750000000000000000e+00,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.750000000000000000e+00,8.960000000000003517e-01,8.960000000000003517e-01,1.101111111111110485e+00,1.032222222222221930e+00,9.633333333333329307e-01,9.239682539682536611e-01,8.993650793650789232e-01,8.960000000000003517e-01,8.960000000000003517e-01,3.779999999999999805e+00,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,3.819999999999999840e+00,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,3.939999999999999947e+00,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.850000000000000089e+00,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,3.879999999999999893e+00,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,3.939999999999999947e+00,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,4.009999999999999787e+00,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.709999999999999964e+00,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,3.720000000000000195e+00,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,3.810000000000000053e+00,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,3.939999999999999947e+00,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01,8.960000000000003517e-01
