1.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.000000000000000000e-01,1.000000000000000000e+00,1.500000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+00,3.000000000000000000e+00,3.500000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,1.500000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+00,3.000000000000000000e+00,3.500000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,1.500000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+00,3.000000000000000000e+00,3.500000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,1.500000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+00,3.000000000000000000e+00,3.500000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,1.500000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+00,3.000000000000000000e+00,3.500000000000000000e+00,4.000000000000000000e+00,4.500000000000000000e+00,5.000000000000000000e+00
1.000000000000000000e+00,8.750000000000001110e-01,1.312499999999999778e+00,1.750000000000000222e+00,2.187500000000000000e+00,2.624999999999999556e+00,2.625000000000000000e+00,2.625000000000000000e+00,2.625000000000000000e+00,2.625000000000000000e+00,1.000000000000000000e+00,5.833333333333333703e-01,8.749999999999997780e-01,1.166666666666666741e+00,1.458333333333333259e+00,1.749999999999999556e+00,2.041666666666666519e+00,2.333333333333333481e+00,2.611111111111110716e+00,2.611111111111110716e+00,1.000000000000000000e+00,4.375000000000000555e-01,6.562499999999998890e-01,8.750000000000001110e-01,1.093750000000000000e+00,1.312499999999999778e+00,1.531250000000000222e+00,1.750000000000000222e+00,1.958333333333333259e+00,1.958333333333333259e+00,1.000000000000000000e+00,3.500000000000000333e-01,5.249999999999999112e-01,7.000000000000000666e-01,8.750000000000001110e-01,1.049999999999999822e+00,1.225000000000000311e+00,1.400000000000000133e+00,1.566666666666666652e+00,1.566666666666666652e+00,1.000000000000000000e+00,2.916666666666666852e-01,4.374999999999999445e-01,5.833333333333333703e-01,7.291666666666667407e-01,8.749999999999998890e-01,1.020833333333333481e+00,1.166666666666666741e+00,1.305555555555555580e+00,1.305555555555555580e+00
1.500000000000000000e+00,6.999999999999999556e-01,1.049999999999999600e+00,1.399999999999999911e+00,1.749999999999999778e+00,2.088888888888888573e+00,2.088888888888888573e+00,2.088888888888888573e+00,2.088888888888888573e+00,2.088888888888888573e+00,1.500000000000000000e+00,4.666666666666666186e-01,6.999999999999997335e-01,9.333333333333332371e-01,1.166666666666666519e+00,1.392592592592592382e+00,1.392592592592592382e+00,1.392592592592592382e+00,1.392592592592592382e+00,1.392592592592592382e+00,1.500000000000000000e+00,3.499999999999999778e-01,5.249999999999998002e-01,6.999999999999999556e-01,8.749999999999998890e-01,1.044444444444444287e+00,1.044444444444444287e+00,1.044444444444444287e+00,1.044444444444444287e+00,1.044444444444444287e+00,1.500000000000000000e+00,2.800000000000000266e-01,4.199999999999999289e-01,5.600000000000000533e-01,7.000000000000000666e-01,8.355555555555556069e-01,8.355555555555556069e-01,8.355555555555556069e-01,8.355555555555556069e-01,8.355555555555556069e-01,1.500000000000000000e+00,2.333333333333333648e-01,3.499999999999999778e-01,4.666666666666667296e-01,5.833333333333333703e-01,6.962962962962964131e-01,6.962962962962964131e-01,6.962962962962964131e-01,6.962962962962964131e-01,6.962962962962964131e-01
2.000000000000000000e+00,5.833333333333333703e-01,8.749999999999998890e-01,1.166666666666666741e+00,1.305555555555555580e+00,1.305555555555555580e+00,1.305555555555555580e+00,1.305555555555555580e+00,1.305555555555555580e+00,1.305555555555555580e+00,2.000000000000000000e+00,3.888888888888888951e-01,5.833333333333331483e-01,7.777777777777777901e-01,8.703703703703702388e-01,8.703703703703702388e-01,8.703703703703702388e-01,8.703703703703702388e-01,8.703703703703702388e-01,8.703703703703702388e-01,2.000000000000000000e+00,2.916666666666666852e-01,4.374999999999999445e-01,5.833333333333333703e-01,6.527777777777777901e-01,6.527777777777777901e-01,6.527777777777777901e-01,6.527777777777777901e-01,6.527777777777777901e-01,6.527777777777777901e-01,2.000000000000000000e+00,2.333333333333333648e-01,3.499999999999999778e-01,4.666666666666667296e-01,5.222222222222222543e-01,5.222222222222222543e-01,5.222222222222222543e-01,5.222222222222222543e-01,5.222222222222222543e-01,5.222222222222222543e-01,2.000000000000000000e+00,1.944444444444445030e-01,2.916666666666666852e-01,3.888888888888890061e-01,4.351851851851852304e-01,4.351851851851852304e-01,4.351851851851852304e-01,4.351851851851852304e-01,4.351851851851852304e-01,4.351851851851852304e-01
2.500000000000000000e+00,5.000000000000000000e-01,7.499999999999997780e-01,8.952380952380950552e-01,8.952380952380950552e-01,8.952380952380950552e-01,8.952380952380950552e-01,8.952380952380950552e-01,8.952380952380950552e-01,8.952380952380950552e-01,2.500000000000000000e+00,3.333333333333333148e-01,4.999999999999998335e-01,5.968253968253965924e-01,5.968253968253965924e-01,5.968253968253965924e-01,5.968253968253965924e-01,5.968253968253965924e-01,5.968253968253965924e-01,5.968253968253965924e-01,2.500000000000000000e+00,2.500000000000000000e-01,3.749999999999998890e-01,4.476190476190475276e-01,4.476190476190475276e-01,4.476190476190475276e-01,4.476190476190475276e-01,4.476190476190475276e-01,4.476190476190475276e-01,4.476190476190475276e-01,2.500000000000000000e+00,2.000000000000000111e-01,2.999999999999999334e-01,3.580952380952380221e-01,3.580952380952380221e-01,3.580952380952380221e-01,3.580952380952380221e-01,3.580952380952380221e-01,3.580952380952380221e-01,3.580952380952380221e-01,2.500000000000000000e+00,1.666666666666666852e-01,2.499999999999999445e-01,2.984126984126983517e-01,2.984126984126983517e-01,2.984126984126983517e-01,2.984126984126983517e-01,2.984126984126983517e-01,2.984126984126983517e-01,2.984126984126983517e-01
3.000000000000000000e+00,4.375000000000000555e-01,6.527777777777777901e-01,6.527777777777777901e-01,6.527777777777777901e-01,6.527777777777777901e-01,6.527777777777777901e-01,6.527777777777777901e-01,6.527777777777777901e-01,6.527777777777777901e-01,3.000000000000000000e+00,2.916666666666666852e-01,4.351851851851851749e-01,4.351851851851851749e-01,4.351851851851851749e-01,4.351851851851851749e-01,4.351851851851851749e-01,4.351851851851851749e-01,4.351851851851851749e-01,4.351851851851851749e-01,3.000000000000000000e+00,2.187500000000000278e-01,3.263888888888888951e-01,3.263888888888888951e-01,3.263888888888888951e-01,3.263888888888888951e-01,3.263888888888888951e-01,3.263888888888888951e-01,3.263888888888888951e-01,3.263888888888888951e-01,3.000000000000000000e+00,1.750000000000000167e-01,2.611111111111111271e-01,2.611111111111111271e-01,2.611111111111111271e-01,2.611111111111111271e-01,2.611111111111111271e-01,2.611111111111111271e-01,2.611111111111111271e-01,2.611111111111111271e-01,3.000000000000000000e+00,1.458333333333333426e-01,2.175925925925926152e-01,2.175925925925926152e-01,2.175925925925926152e-01,2.175925925925926152e-01,2.175925925925926152e-01,2.175925925925926152e-01,2.175925925925926152e-01,2.175925925925926152e-01
3.500000000000000000e+00,3.888888888888888951e-01,4.973544973544972159e-01,4.973544973544972159e-01,4.973544973544972159e-01,4.973544973544972159e-01,4.973544973544972159e-01,4.973544973544972159e-01,4.973544973544972159e-01,4.973544973544972159e-01,3.500000000000000000e+00,2.592592592592592449e-01,3.315696649029981069e-01,3.315696649029981069e-01,3.315696649029981069e-01,3.315696649029981069e-01,3.315696649029981069e-01,3.315696649029981069e-01,3.315696649029981069e-01,3.315696649029981069e-01,3.500000000000000000e+00,1.944444444444444475e-01,2.486772486772486079e-01,2.486772486772486079e-01,2.486772486772486079e-01,2.486772486772486079e-01,2.486772486772486079e-01,2.486772486772486079e-01,2.486772486772486079e-01,2.486772486772486079e-01,3.500000000000000000e+00,1.555555555555555580e-01,1.989417989417988919e-01,1.989417989417988919e-01,1.989417989417988919e-01,1.989417989417988919e-01,1.989417989417988919e-01,1.989417989417988919e-01,1.989417989417988919e-01,1.989417989417988919e-01,3.500000000000000000e+00,1.296296296296296224e-01,1.657848324514990812e-01,1.657848324514990812e-01,1.657848324514990812e-01,1.657848324514990812e-01,1.657848324514990812e-01,1.657848324514990812e-01,1.657848324514990812e-01,1.657848324514990812e-01
4.000000000000000000e+00,3.499999999999999778e-01,3.916666666666666075e-01,3.916666666666666075e-01,3.916666666666666075e-01,3.916666666666666075e-01,3.916666666666666075e-01,3.916666666666666075e-01,3.916666666666666075e-01,3.916666666666666075e-01,4.000000000000000000e+00,2.333333333333333093e-01,2.611111111111110716e-01,2.611111111111110716e-01,2.611111111111110716e-01,2.611111111111110716e-01,2.611111111111110716e-01,2.611111111111110716e-01,2.611111111111110716e-01,2.611111111111110716e-01,4.000000000000000000e+00,1.749999999999999889e-01,1.958333333333333037e-01,1.958333333333333037e-01,1.958333333333333037e-01,1.958333333333333037e-01,1.958333333333333037e-01,1.958333333333333037e-01,1.958333333333333037e-01,1.958333333333333037e-01,4.000000000000000000e+00,1.400000000000000133e-01,1.566666666666666485e-01,1.566666666666666485e-01,1.566666666666666485e-01,1.566666666666666485e-01,1.566666666666666485e-01,1.566666666666666485e-01,1.566666666666666485e-01,1.566666666666666485e-01,4.000000000000000000e+00,1.166666666666666824e-01,1.305555555555555636e-01,1.305555555555555636e-01,1.305555555555555636e-01,1.305555555555555636e-01,1.305555555555555636e-01,1.305555555555555636e-01,1.305555555555555636e-01,1.305555555555555636e-01
4.500000000000000000e+00,3.164983164983165009e-01,3.164983164983165009e-01,3.164983164983165009e-01,3.164983164983165009e-01,3.164983164983165009e-01,3.164983164983165009e-01,3.164983164983165009e-01,3.164983164983165009e-01,3.164983164983165009e-01,4.500000000000000000e+00,2.109988776655443155e-01,2.109988776655443155e-01,2.109988776655443155e-01,2.109988776655443155e-01,2.109988776655443155e-01,2.109988776655443155e-01,2.109988776655443155e-01,2.109988776655443155e-01,2.109988776655443155e-01,4.500000000000000000e+00,1.582491582491582505e-01,1.582491582491582505e-01,1.582491582491582505e-01,1.582491582491582505e-01,1.582491582491582505e-01,1.582491582491582505e-01,1.582491582491582505e-01,1.582491582491582505e-01,1.582491582491582505e-01,4.500000000000000000e+00,1.265993265993266004e-01,1.265993265993266004e-01,1.265993265993266004e-01,1.265993265993266004e-01,1.265993265993266004e-01,1.265993265993266004e-01,1.265993265993266004e-01,1.265993265993266004e-01,1.265993265993266004e-01,4.500000000000000000e+00,1.054994388327721855e-01,1.054994388327721855e-01,1.054994388327721855e-01,1.054994388327721855e-01,1.054994388327721855e-01,1.054994388327721855e-01,1.054994388327721855e-01,1.054994388327721855e-01,1.054994388327721855e-01
